Filename,Label,Contrast0,Homogeneity0,Dissimilarity0,Entropy0,ASM0,Energy0,Correlation0,Contrast45,Homogeneity45,Dissimilarity45,Entropy45,ASM45,Energy45,Correlation45,Contrast90,Homogeneity90,Dissimilarity90,Entropy90,ASM90,Energy90,Correlation90,Contrast135,Homogeneity135,Dissimilarity135,Entropy135,ASM135,Energy135,Correlation135
1.jpg,Normal,194.47081014555215,0.5532741318368852,5.8199723275442405,7.393406889012027,0.23730374545816865,0.4871383227156006,0.9756623256402523,477.4807120070697,0.5334524747085888,8.65622833858626,7.631628978044638,0.23358139773179765,0.4833025943772676,0.9402859661431888,374.3541539261201,0.5448475397730523,7.19554947407068,7.496139718457822,0.23530005504411847,0.48507737016286223,0.9531512299946934,496.6874475817658,0.53420454382875,8.714998027734334,7.631204274176628,0.23338987828192861,0.4831044175764993,0.9378839598850492
10.jpg,Normal,196.87784751101208,0.5552401314554398,5.874476363747781,7.374234398054332,0.24056885440161133,0.4904781895269262,0.9750888138194831,470.7451334821691,0.5372076480710196,8.537030725219342,7.593437409457201,0.23699917159049147,0.486825606958479,0.9404788943876379,369.73067896892934,0.5486592747819834,7.105602525685152,7.458923427730388,0.2387159798082095,0.48858569341335556,0.9532186381806702,498.7493537478729,0.5366087949551411,8.752616603030745,7.608287341338194,0.23669354575431223,0.4865116090642773,0.9369380353676078
100.jpg,Normal,183.98296462207082,0.5851784957601224,5.4577765716734605,6.980288165230749,0.27444199798717045,0.5238721198796233,0.9741694918005108,444.6201186423115,0.5664636356631361,8.187629489776796,7.212602090635612,0.2705322759360789,0.5201271728491782,0.9376360987158544,356.70742493273025,0.5761225363526892,6.876188692514973,7.088521206219583,0.27245230488145405,0.521969639808154,0.9499223098373686,478.70745746224287,0.5664459962109527,8.29439991421613,7.216079694674869,0.2701248731211189,0.5197353875974955,0.9328548948429852
11.jpg,Normal,196.93053984222627,0.554296916621243,5.89610980308243,7.372729905680287,0.24086432331876198,0.4907793020480407,0.9751297075147243,471.27905453792533,0.5373923927686922,8.54532573021702,7.589642724229042,0.2372901620295819,0.4871243804508063,0.9405253399764208,369.25293159857887,0.5486756201029257,7.081530546722369,7.450910829113095,0.23898926582417268,0.4888652839220358,0.9533683768237674,497.39160772208317,0.5364792045831323,8.738615431160234,7.602345310850821,0.23698104460618097,0.48680698906874886,0.9372299776894215
12.jpg,Normal,195.03080280700138,0.5546763398073337,5.861152305528612,7.365520541982351,0.24089061767562664,0.49080608968881656,0.9754195028456556,469.07097858846794,0.5378475470744476,8.503310725678933,7.5838179881054275,0.23734868761714137,0.48718444927680254,0.9409239992350497,367.43918939579066,0.5486252565559806,7.048854880137229,7.443678682652146,0.2389701967278227,0.48884578010638763,0.9536912486050801,493.63563635248744,0.5369402070144151,8.692058470977084,7.593460958805852,0.2370761724616399,0.4869046851917117,0.9378302633035971
13.jpg,Normal,193.73940114359513,0.5550546547525593,5.841674565802609,7.357670109540189,0.2410702211000307,0.4909890234007586,0.9756119684883271,468.46956391863125,0.5387334138393224,8.483702957632682,7.5766426921706405,0.23760549400335382,0.48744793978778267,0.9410715976703357,366.7169688723046,0.5494351678407975,7.031960922211576,7.436697124086758,0.23926014092182635,0.48914225019090957,0.9538384081094603,490.6721213536947,0.5372910420848576,8.64896733698175,7.586208146195929,0.23732569937298625,0.48716085574785895,0.9382787561752735
14.jpg,Normal,193.71708735935096,0.5557738989344135,5.825476241438606,7.351133790907475,0.24127956140887943,0.49120215940982936,0.9756095215535296,469.42102703343414,0.5383688444127653,8.510246207696886,7.572333728474756,0.23787700835480463,0.4877263662698631,0.9409393609681144,365.9575013759748,0.5501323894726824,7.033287212573602,7.432398548453113,0.23952886840516113,0.4894168656729773,0.9539240503200365,488.3564477770775,0.5382461880998761,8.608315685065575,7.576997532776586,0.23755999714978857,0.48740126913026044,0.9385569835605104
15.jpg,Normal,192.2231875305819,0.5565293676887985,5.783845248287885,7.33818189140971,0.24173756152621312,0.491668141662863,0.975748351026764,468.1552805021355,0.539382985773735,8.497780722347185,7.563679107543795,0.23833489022033494,0.48819554506399887,0.9409789041122205,365.3879494862975,0.5507550362671305,7.0218857020549565,7.423049821198686,0.2399343144757509,0.48983090396151086,0.9539022121857448,486.10717253686465,0.5393116260258731,8.54387429582457,7.561553498074357,0.23805072759706186,0.4879044246541139,0.9387156799529093
16.jpg,Normal,191.24554718077934,0.5569639695236742,5.763778895548193,7.332948342903802,0.24190909690118367,0.49184255295895624,0.9757532201305525,465.02357144771145,0.5390604853663343,8.486916027435539,7.5598279655549865,0.2385914495550926,0.4884582372681339,0.9410860797034452,363.1361033818481,0.5505408758023215,7.006501498287885,7.420608613170328,0.2401356306057714,0.4900363564122272,0.9539615300618776,484.82184887465024,0.5394536927097086,8.525917103564975,7.558490036556316,0.2382519440108398,0.48811058584181494,0.9385778323586843
17.jpg,Normal,190.407775042811,0.557648480503844,5.741166982632356,7.3274830408026315,0.2425979608181788,0.49254234418796805,0.9757559402222892,464.9598921572695,0.5399063509977305,8.483775720834425,7.555103496655262,0.23921533793500338,0.4890964505442698,0.940841774025301,362.7214216915326,0.550953635627036,7.000638301125579,7.414391198253861,0.24081580987440462,0.49072987465040746,0.95381696898602,482.96455666146664,0.5394020163116626,8.492775379996234,7.550712314751469,0.2389645555124175,0.4888400101387135,0.9385509871653941
18.jpg,Normal,190.0649920499062,0.5581981713511776,5.7151724559688875,7.311082515634091,0.24337972066529667,0.49333530247215907,0.9756936315375784,464.9201328119876,0.540092056380965,8.476307918551132,7.54169866505771,0.23994835871727327,0.4898452395576314,0.9405880637919225,361.6108274217214,0.5517024905263406,6.9807286570453035,7.3997661695895385,0.24158764051687764,0.4915156564310822,0.953756760265237,480.15958884960804,0.5404513470525787,8.453935148839063,7.5355318468907955,0.23973932962574493,0.48963183069092325,0.9386406205085368
19.jpg,Normal,188.86315894080806,0.5582615008413571,5.715348275440511,7.312134301107966,0.24381254460754623,0.4937737787768263,0.9757243462897875,463.335894087405,0.5403268793789177,8.468932027680621,7.539692388146684,0.2404406344057635,0.49034746293395204,0.9404891955544413,359.49249327299293,0.5516116953989182,6.9733748165364,7.39995433219356,0.24203062126352634,0.4919660773503864,0.9537936121059272,475.79769532131814,0.5410503563813819,8.42767912193969,7.533500422779004,0.24018572802049612,0.49008746976483303,0.9388886033582917
2.jpg,Normal,195.70886588796785,0.5526368522578472,5.837489297945389,7.39919270776555,0.23754357603375606,0.48738442325720266,0.9754257062064511,480.13309538488943,0.5332940693853075,8.686402089452809,7.637885903385523,0.23399487849652753,0.48373017116624795,0.939753910021955,375.2556644447128,0.5445823821917495,7.215676981409228,7.502524107637621,0.23561071723660162,0.4853974837559437,0.9528818890607738,498.3846722400622,0.5339679733080922,8.744559035849257,7.637786209894784,0.23368218198026416,0.48340684933114486,0.9374637405834596
20.jpg,Normal,186.80149217221532,0.5584015711835261,5.689793297456248,7.298263673717158,0.2446078072654817,0.4945784136671168,0.9759119920102718,459.61885103074115,0.540639226582114,8.44234665155234,7.52800317890474,0.24120121264480368,0.49112240087864417,0.9407765714974456,357.15986576565433,0.5523900287977161,6.947147137965009,7.388751372970974,0.24276931373497712,0.4927162608794002,0.9539455973694231,471.747504030692,0.5409575152222486,8.39575522458934,7.521787334207099,0.24100961606560414,0.49092730222060793,0.9392137539320645
